279939,2018-06-01,west
115221,2018-06-01,north
108853,2018-06-01,south
101092,2018-06-01,east
112236,2018-06-01,west
175200,2018-06-02,north
170700,2018-06-02,south
179700,2018-06-02,east
166800,2018-06-02,west
575424,2018-06-02,north
521478,2018-06-02,south
518481,2018-06-02,east
527472,2018-06-02,west
130750,2018-06-02,north
141750,2018-06-02,south
145250,2018-06-02,east
125500,2018-06-02,west
179400,2018-06-02,north
167400,2018-06-02,south
177600,2018-06-02,east
171900,2018-06-02,west
67125,2018-06-02,north
66375,2018-06-02,south
68250,2018-06-02,east
64125,2018-06-02,west
283432,2018-06-02,north
277444,2018-06-02,south
254989,2018-06-02,east
282434,2018-06-02,west
107858,2018-06-02,north
108853,2018-06-02,south
118803,2018-06-02,east
115221,2018-06-02,west
159600,2018-06-03,north
150300,2018-06-03,south
157800,2018-06-03,east
168000,2018-06-03,west
555444,2018-06-03,north
534465,2018-06-03,south
545454,2018-06-03,east
550449,2018-06-03,west
147250,2018-06-03,north
131500,2018-06-03,south
130500,2018-06-03,east
133750,2018-06-03,west
161700,2018-06-03,north
155700,2018-06-03,south
158700,2018-06-03,east
151200,2018-06-03,west
63875,2018-06-03,north
74000,2018-06-03,south
72250,2018-06-03,east
72000,2018-06-03,west
250997,2018-06-03,north
299400,2018-06-03,south
297404,2018-06-03,east
294909,2018-06-03,west
103082,2018-06-03,north
103480,2018-06-03,south
114226,2018-06-03,east
99699,2018-06-03,west
160800,2018-06-04,north
168300,2018-06-04,south
157200,2018-06-04,east
165600,2018-06-04,west
539460,2018-06-04,north
561438,2018-06-04,south
509490,2018-06-04,east
592407,2018-06-04,west
149000,2018-06-04,north
139000,2018-06-04,south
126500,2018-06-04,east
145000,2018-06-04,west
158700,2018-06-04,north
150900,2018-06-04,south
163800,2018-06-04,east
153600,2018-06-04,west
67375,2018-06-04,north
68625,2018-06-04,south
68875,2018-06-04,east
64750,2018-06-04,west
277444,2018-06-04,north
256486,2018-06-04,south
263971,2018-06-04,east
271955,2018-06-04,west
105669,2018-06-04,north
117012,2018-06-04,south
115619,2018-06-04,east
109450,2018-06-04,west
171300,2018-06-05,north
169800,2018-06-05,south
155700,2018-06-05,east
178200,2018-06-05,west
500499,2018-06-05,north
590409,2018-06-05,south
532467,2018-06-05,east
553446,2018-06-05,west
133250,2018-06-05,north
127750,2018-06-05,south
132250,2018-06-05,east
135500,2018-06-05,west
156300,2018-06-05,north
172500,2018-06-05,south
172200,2018-06-05,east
158100,2018-06-05,west
66125,2018-06-05,north
72750,2018-06-05,south
74125,2018-06-05,east
72500,2018-06-05,west
280438,2018-06-05,north
260977,2018-06-05,south
289919,2018-06-05,east
289919,2018-06-05,west
107659,2018-06-05,north
99898,2018-06-05,south
99898,2018-06-05,east
103281,2018-06-05,west
169500,2018-06-06,north
168000,2018-06-06,south
176100,2018-06-06,east
165900,2018-06-06,west
508491,2018-06-06,north
566433,2018-06-06,south
581418,2018-06-06,east
576423,2018-06-06,west
138250,2018-06-06,north
140500,2018-06-06,south
144750,2018-06-06,east
139500,2018-06-06,west
154500,2018-06-06,north
162900,2018-06-06,south
165900,2018-06-06,east
154500,2018-06-06,west
67000,2018-06-06,north
72250,2018-06-06,south
62500,2018-06-06,east
69000,2018-06-06,west
249500,2018-06-06,north
295907,2018-06-06,south
258981,2018-06-06,east
257983,2018-06-06,west
105072,2018-06-06,north
117012,2018-06-06,south
101888,2018-06-06,east
116216,2018-06-06,west
151800,2018-06-07,north
157200,2018-06-07,south
178500,2018-06-07,east
155700,2018-06-07,west
532467,2018-06-07,north
514485,2018-06-07,south
510489,2018-06-07,east
521478,2018-06-07,west
130250,2018-06-07,north
141500,2018-06-07,south
139000,2018-06-07,east
126250,2018-06-07,west
177900,2018-06-07,north
158400,2018-06-07,south
156600,2018-06-07,east
172500,2018-06-07,west
66000,2018-06-07,north
73250,2018-06-07,south
66500,2018-06-07,east
64000,2018-06-07,west
285927,2018-06-07,north
274450,2018-06-07,south
295408,2018-06-07,east
256985,2018-06-07,west
119400,2018-06-07,north
104674,2018-06-07,south
115022,2018-06-07,east
111241,2018-06-07,west
171900,2018-06-08,north
167700,2018-06-08,south
169500,2018-06-08,east
160200,2018-06-08,west
580419,2018-06-08,north
523476,2018-06-08,south
515484,2018-06-08,east
592407,2018-06-08,west
148500,2018-06-08,north
149000,2018-06-08,south
133000,2018-06-08,east
144500,2018-06-08,west
156600,2018-06-08,north
150600,2018-06-08,south
159300,2018-06-08,east
150300,2018-06-08,west
64750,2018-06-08,north
64875,2018-06-08,south
72750,2018-06-08,east
67250,2018-06-08,west
295907,2018-06-08,north
278442,2018-06-08,south
264969,2018-06-08,east
297404,2018-06-08,west
99500,2018-06-08,north
103679,2018-06-08,south
102485,2018-06-08,east
105868,2018-06-08,west
178200,2018-06-09,north
177300,2018-06-09,south
165600,2018-06-09,east
166500,2018-06-09,west
558441,2018-06-09,north
592407,2018-06-09,south
499500,2018-06-09,east
531468,2018-06-09,west
141750,2018-06-09,north
132750,2018-06-09,south
130500,2018-06-09,east
146250,2018-06-09,west
179700,2018-06-09,north
163500,2018-06-09,south
167700,2018-06-09,east
169200,2018-06-09,west
65125,2018-06-09,north
62875,2018-06-09,south
67000,2018-06-09,east
73000,2018-06-09,west
282434,2018-06-09,north
292913,2018-06-09,south
265967,2018-06-09,east
284929,2018-06-09,west
114624,2018-06-09,north
111639,2018-06-09,south
116216,2018-06-09,east
108853,2018-06-09,west
157800,2018-06-10,north
164100,2018-06-10,south
173700,2018-06-10,east
155700,2018-06-10,west
522477,2018-06-10,north
565434,2018-06-10,south
593406,2018-06-10,east
595404,2018-06-10,west
127500,2018-06-10,north
136750,2018-06-10,south
133500,2018-06-10,east
126750,2018-06-10,west
171300,2018-06-10,north
177600,2018-06-10,south
167100,2018-06-10,east
150300,2018-06-10,west
73875,2018-06-10,north
63375,2018-06-10,south
64500,2018-06-10,east
70625,2018-06-10,west
251496,2018-06-10,north
259480,2018-06-10,south
259480,2018-06-10,east
254490,2018-06-10,west
113629,2018-06-10,north
118405,2018-06-10,south
102485,2018-06-10,east
106067,2018-06-10,west
178800,2018-06-11,north
167700,2018-06-11,south
169800,2018-06-11,east
172800,2018-06-11,west
566433,2018-06-11,north
561438,2018-06-11,south
559440,2018-06-11,east
591408,2018-06-11,west
136750,2018-06-11,north
139250,2018-06-11,south
130000,2018-06-11,east
137000,2018-06-11,west
168600,2018-06-11,north
164100,2018-06-11,south
175500,2018-06-11,east
159900,2018-06-11,west
73125,2018-06-11,north
62625,2018-06-11,south
67125,2018-06-11,east
66500,2018-06-11,west
298402,2018-06-11,north
251995,2018-06-11,south
249500,2018-06-11,east
258482,2018-06-11,west
117808,2018-06-11,north
104873,2018-06-11,south
114027,2018-06-11,east
106465,2018-06-11,west
177600,2018-06-12,north
155100,2018-06-12,south
154800,2018-06-12,east
154200,2018-06-12,west
583416,2018-06-12,north
529470,2018-06-12,south
578421,2018-06-12,east
566433,2018-06-12,west
137750,2018-06-12,north
129250,2018-06-12,south
149500,2018-06-12,east
145500,2018-06-12,west
171900,2018-06-12,north
161700,2018-06-12,south
172500,2018-06-12,east
163500,2018-06-12,west
74125,2018-06-12,north
70875,2018-06-12,south
67000,2018-06-12,east
69000,2018-06-12,west
282434,2018-06-12,north
279440,2018-06-12,south
295408,2018-06-12,east
274450,2018-06-12,west
103480,2018-06-12,north
107858,2018-06-12,south
119400,2018-06-12,east
113629,2018-06-12,west
168300,2018-06-13,north
168300,2018-06-13,south
157200,2018-06-13,east
168300,2018-06-13,west
513486,2018-06-13,north
563436,2018-06-13,south
546453,2018-06-13,east
539460,2018-06-13,west
146500,2018-06-13,north
129250,2018-06-13,south
127750,2018-06-13,east
146250,2018-06-13,west
178500,2018-06-13,north
168600,2018-06-13,south
176400,2018-06-13,east
173400,2018-06-13,west
74500,2018-06-13,north
74000,2018-06-13,south
62625,2018-06-13,east
68125,2018-06-13,west
267464,2018-06-13,north
292414,2018-06-13,south
255987,2018-06-13,east
290917,2018-06-13,west
111042,2018-06-13,north
116415,2018-06-13,south
116415,2018-06-13,east
113231,2018-06-13,west
176100,2018-06-14,north
166800,2018-06-14,south
159900,2018-06-14,east
159300,2018-06-14,west
547452,2018-06-14,north
599400,2018-06-14,south
586413,2018-06-14,east
594405,2018-06-14,west
141000,2018-06-14,north
144000,2018-06-14,south
146000,2018-06-14,east
128500,2018-06-14,west
163200,2018-06-14,north
157200,2018-06-14,south
168300,2018-06-14,east
166200,2018-06-14,west
67250,2018-06-14,north
68375,2018-06-14,south
75000,2018-06-14,east
74625,2018-06-14,west
258981,2018-06-14,north
270458,2018-06-14,south
289919,2018-06-14,east
272454,2018-06-14,west
110843,2018-06-14,north
110047,2018-06-14,south
101291,2018-06-14,east
102883,2018-06-14,west
162300,2018-06-15,north
173700,2018-06-15,south
159300,2018-06-15,east
178800,2018-06-15,west
567432,2018-06-15,north
577422,2018-06-15,south
572427,2018-06-15,east
561438,2018-06-15,west
134750,2018-06-15,north
150000,2018-06-15,south
143000,2018-06-15,east
129750,2018-06-15,west
165300,2018-06-15,north
179100,2018-06-15,south
174600,2018-06-15,east
169500,2018-06-15,west
64375,2018-06-15,north
64750,2018-06-15,south
70125,2018-06-15,east
72250,2018-06-15,west
268961,2018-06-15,north
289919,2018-06-15,south
298402,2018-06-15,east
299400,2018-06-15,west
102087,2018-06-15,north
104077,2018-06-15,south
118604,2018-06-15,east
106465,2018-06-15,west
165900,2018-06-16,north
164100,2018-06-16,south
157500,2018-06-16,east
161100,2018-06-16,west
569430,2018-06-16,north
543456,2018-06-16,south
575424,2018-06-16,east
548451,2018-06-16,west
133250,2018-06-16,north
142500,2018-06-16,south
133250,2018-06-16,east
138750,2018-06-16,west
165000,2018-06-16,north
154200,2018-06-16,south
167700,2018-06-16,east
151500,2018-06-16,west
71375,2018-06-16,north
67375,2018-06-16,south
64750,2018-06-16,east
69250,2018-06-16,west
269460,2018-06-16,north
257484,2018-06-16,south
255488,2018-06-16,east
292414,2018-06-16,west
105271,2018-06-16,north
117808,2018-06-16,south
119201,2018-06-16,east
103480,2018-06-16,west
159900,2018-06-17,north
153000,2018-06-17,south
160800,2018-06-17,east
162600,2018-06-17,west
561438,2018-06-17,north
560439,2018-06-17,south
558441,2018-06-17,east
552447,2018-06-17,west
138500,2018-06-17,north
129000,2018-06-17,south
141500,2018-06-17,east
130500,2018-06-17,west
170100,2018-06-17,north
165900,2018-06-17,south
169800,2018-06-17,east
174600,2018-06-17,west
63500,2018-06-17,north
65250,2018-06-17,south
65625,2018-06-17,east
70625,2018-06-17,west
287424,2018-06-17,north
290418,2018-06-17,south
292913,2018-06-17,east
289420,2018-06-17,west
102286,2018-06-17,north
106863,2018-06-17,south
113828,2018-06-17,east
111042,2018-06-17,west
153000,2018-06-18,north
170700,2018-06-18,south
161100,2018-06-18,east
163500,2018-06-18,west
536463,2018-06-18,north
514485,2018-06-18,south
522477,2018-06-18,east
503496,2018-06-18,west
137500,2018-06-18,north
130000,2018-06-18,south
140250,2018-06-18,east
146250,2018-06-18,west
168000,2018-06-18,north
150000,2018-06-18,south
164100,2018-06-18,east
167700,2018-06-18,west
68125,2018-06-18,north
73125,2018-06-18,south
74125,2018-06-18,east
71500,2018-06-18,west
252494,2018-06-18,north
267464,2018-06-18,south
254989,2018-06-18,east
253991,2018-06-18,west
102286,2018-06-18,north
112833,2018-06-18,south
111440,2018-06-18,east
103281,2018-06-18,west
159300,2018-06-19,north
174900,2018-06-19,south
162300,2018-06-19,east
160800,2018-06-19,west
563436,2018-06-19,north
598401,2018-06-19,south
553446,2018-06-19,east
579420,2018-06-19,west
141250,2018-06-19,north
137000,2018-06-19,south
131000,2018-06-19,east
141500,2018-06-19,west
152400,2018-06-19,north
166500,2018-06-19,south
162000,2018-06-19,east
160800,2018-06-19,west
66500,2018-06-19,north
65625,2018-06-19,south
73375,2018-06-19,east
64125,2018-06-19,west
283931,2018-06-19,north
272953,2018-06-19,south
291416,2018-06-19,east
252494,2018-06-19,west
108455,2018-06-19,north
106266,2018-06-19,south
109848,2018-06-19,east
105271,2018-06-19,west
166500,2018-06-20,north
165900,2018-06-20,south
173400,2018-06-20,east
155700,2018-06-20,west
577422,2018-06-20,north
581418,2018-06-20,south
500499,2018-06-20,east
508491,2018-06-20,west
148000,2018-06-20,north
128250,2018-06-20,south
141750,2018-06-20,east
138750,2018-06-20,west
160500,2018-06-20,north
160200,2018-06-20,south
155700,2018-06-20,east
159600,2018-06-20,west
75000,2018-06-20,north
62625,2018-06-20,south
69625,2018-06-20,east
74375,2018-06-20,west
295907,2018-06-20,north
268462,2018-06-20,south
263472,2018-06-20,east
289420,2018-06-20,west
114624,2018-06-20,north
104674,2018-06-20,south
117609,2018-06-20,east
108057,2018-06-20,west
179700,2018-06-21,north
158700,2018-06-21,south
155700,2018-06-21,east
154200,2018-06-21,west
499500,2018-06-21,north
513486,2018-06-21,south
556443,2018-06-21,east
528471,2018-06-21,west
128250,2018-06-21,north
138000,2018-06-21,south
149000,2018-06-21,east
132500,2018-06-21,west
172200,2018-06-21,north
153600,2018-06-21,south
160200,2018-06-21,east
180000,2018-06-21,west
63625,2018-06-21,north
66000,2018-06-21,south
65125,2018-06-21,east
64500,2018-06-21,west
274450,2018-06-21,north
277444,2018-06-21,south
275947,2018-06-21,east
288921,2018-06-21,west
117609,2018-06-21,north
103480,2018-06-21,south
106465,2018-06-21,east
108057,2018-06-21,west
174300,2018-06-22,north
179700,2018-06-22,south
168600,2018-06-22,east
168300,2018-06-22,west
573426,2018-06-22,north
541458,2018-06-22,south
535464,2018-06-22,east
555444,2018-06-22,west
145000,2018-06-22,north
143250,2018-06-22,south
149500,2018-06-22,east
134500,2018-06-22,west
157800,2018-06-22,north
157800,2018-06-22,south
156300,2018-06-22,east
171000,2018-06-22,west
74125,2018-06-22,north
63625,2018-06-22,south
73250,2018-06-22,east
69375,2018-06-22,west
250997,2018-06-22,north
283432,2018-06-22,south
297404,2018-06-22,east
271955,2018-06-22,west
107659,2018-06-22,north
111241,2018-06-22,south
113032,2018-06-22,east
107062,2018-06-22,west
179100,2018-06-23,north
155400,2018-06-23,south
169500,2018-06-23,east
156600,2018-06-23,west
553446,2018-06-23,north
560439,2018-06-23,south
552447,2018-06-23,east
535464,2018-06-23,west
132250,2018-06-23,north
128500,2018-06-23,south
127500,2018-06-23,east
135000,2018-06-23,west
156900,2018-06-23,north
165000,2018-06-23,south
151500,2018-06-23,east
158700,2018-06-23,west
70500,2018-06-23,north
72125,2018-06-23,south
74750,2018-06-23,east
67750,2018-06-23,west
269460,2018-06-23,north
299400,2018-06-23,south
279440,2018-06-23,east
273951,2018-06-23,west
116614,2018-06-23,north
118803,2018-06-23,south
109649,2018-06-23,east
107062,2018-06-23,west
156300,2018-06-24,north
162300,2018-06-24,south
153000,2018-06-24,east
166200,2018-06-24,west
599400,2018-06-24,north
500499,2018-06-24,south
595404,2018-06-24,east
561438,2018-06-24,west
132750,2018-06-24,north
126000,2018-06-24,south
130250,2018-06-24,east
133750,2018-06-24,west
176100,2018-06-24,north
150900,2018-06-24,south
162900,2018-06-24,east
179100,2018-06-24,west
72125,2018-06-24,north
67375,2018-06-24,south
65750,2018-06-24,east
63750,2018-06-24,west
264470,2018-06-24,north
298901,2018-06-24,south
293911,2018-06-24,east
254490,2018-06-24,west
119002,2018-06-24,north
118007,2018-06-24,south
99699,2018-06-24,east
104873,2018-06-24,west
165000,2018-06-25,north
160200,2018-06-25,south
154800,2018-06-25,east
162300,2018-06-25,west
558441,2018-06-25,north
529470,2018-06-25,south
545454,2018-06-25,east
573426,2018-06-25,west
137000,2018-06-25,north
145500,2018-06-25,south
146000,2018-06-25,east
131500,2018-06-25,west
171600,2018-06-25,north
163500,2018-06-25,south
176700,2018-06-25,east
153600,2018-06-25,west
74625,2018-06-25,north
65750,2018-06-25,south
65625,2018-06-25,east
70625,2018-06-25,west
276446,2018-06-25,north
274450,2018-06-25,south
286925,2018-06-25,east
292414,2018-06-25,west
107460,2018-06-25,north
116415,2018-06-25,south
116614,2018-06-25,east
105470,2018-06-25,west
172800,2018-06-26,north
153300,2018-06-26,south
150300,2018-06-26,east
162900,2018-06-26,west
503496,2018-06-26,north
512487,2018-06-26,south
572427,2018-06-26,east
528471,2018-06-26,west
136750,2018-06-26,north
139000,2018-06-26,south
147750,2018-06-26,east
133500,2018-06-26,west
153600,2018-06-26,north
160500,2018-06-26,south
166200,2018-06-26,east
175800,2018-06-26,west
71500,2018-06-26,north
69875,2018-06-26,south
68000,2018-06-26,east
67750,2018-06-26,west
259480,2018-06-26,north
279440,2018-06-26,south
253991,2018-06-26,east
264470,2018-06-26,west
114823,2018-06-26,north
107460,2018-06-26,south
104674,2018-06-26,east
112037,2018-06-26,west
158100,2018-06-27,north
165900,2018-06-27,south
170700,2018-06-27,east
166500,2018-06-27,west
544455,2018-06-27,north
526473,2018-06-27,south
596403,2018-06-27,east
592407,2018-06-27,west
132250,2018-06-27,north
141250,2018-06-27,south
143000,2018-06-27,east
135250,2018-06-27,west
156900,2018-06-27,north
153300,2018-06-27,south
174000,2018-06-27,east
169200,2018-06-27,west
73750,2018-06-27,north
64375,2018-06-27,south
70250,2018-06-27,east
66375,2018-06-27,west
288921,2018-06-27,north
280438,2018-06-27,south
287424,2018-06-27,east
270458,2018-06-27,west
113231,2018-06-27,north
108455,2018-06-27,south
109052,2018-06-27,east
116415,2018-06-27,west
156300,2018-06-28,north
163800,2018-06-28,south
169200,2018-06-28,east
150300,2018-06-28,west
519480,2018-06-28,north
570429,2018-06-28,south
571428,2018-06-28,east
531468,2018-06-28,west
143000,2018-06-28,north
137750,2018-06-28,south
148500,2018-06-28,east
144250,2018-06-28,west
157800,2018-06-28,north
174900,2018-06-28,south
162300,2018-06-28,east
170700,2018-06-28,west
74375,2018-06-28,north
67000,2018-06-28,south
69375,2018-06-28,east
74125,2018-06-28,west
268462,2018-06-28,north
263971,2018-06-28,south
288422,2018-06-28,east
273951,2018-06-28,west
115420,2018-06-28,north
113828,2018-06-28,south
113629,2018-06-28,east
99500,2018-06-28,west
168600,2018-06-29,north
176400,2018-06-29,south
162900,2018-06-29,east
177900,2018-06-29,west
582417,2018-06-29,north
544455,2018-06-29,south
521478,2018-06-29,east
599400,2018-06-29,west
125000,2018-06-29,north
143000,2018-06-29,south
137250,2018-06-29,east
141500,2018-06-29,west
161400,2018-06-29,north
179400,2018-06-29,south
174300,2018-06-29,east
156300,2018-06-29,west
71500,2018-06-29,north
74375,2018-06-29,south
74500,2018-06-29,east
72375,2018-06-29,west
253991,2018-06-29,north
273452,2018-06-29,south
294410,2018-06-29,east
252993,2018-06-29,west
103878,2018-06-29,north
119201,2018-06-29,south
107858,2018-06-29,east
110843,2018-06-29,west
155400,2018-06-30,north
165300,2018-06-30,south
151500,2018-06-30,east
155700,2018-06-30,west
527472,2018-06-30,north
524475,2018-06-30,south
547452,2018-06-30,east
501498,2018-06-30,west
125250,2018-06-30,north
132000,2018-06-30,south
139750,2018-06-30,east
134000,2018-06-30,west
169200,2018-06-30,north
167400,2018-06-30,south
169500,2018-06-30,east
171900,2018-06-30,west
66625,2018-06-30,north
63625,2018-06-30,south
73375,2018-06-30,east
63375,2018-06-30,west
263472,2018-06-30,north
273452,2018-06-30,south
263472,2018-06-30,east
274949,2018-06-30,west
104475,2018-06-30,north
111639,2018-06-30,south
107062,2018-06-30,east
106863,2018-06-30,west
174600,2018-07-01,north
167100,2018-07-01,south
171600,2018-07-01,east
155400,2018-07-01,west
564435,2018-07-01,north
503496,2018-07-01,south
576423,2018-07-01,east
515484,2018-07-01,west
147750,2018-07-01,north
134500,2018-07-01,south
136000,2018-07-01,east
143000,2018-07-01,west
176400,2018-07-01,north
163500,2018-07-01,south
178800,2018-07-01,east
151200,2018-07-01,west
68000,2018-07-01,north
64875,2018-07-01,south
64375,2018-07-01,east
74000,2018-07-01,west
255488,2018-07-01,north
265967,2018-07-01,south
261476,2018-07-01,east
284430,2018-07-01,west
99898,2018-07-01,north
101092,2018-07-01,south
114425,2018-07-01,east
115818,2018-07-01,west
169500,2018-07-02,north
161100,2018-07-02,south
168000,2018-07-02,east
167100,2018-07-02,west
597402,2018-07-02,north
534465,2018-07-02,south
539460,2018-07-02,east
511488,2018-07-02,west
147750,2018-07-02,north
136500,2018-07-02,south
125750,2018-07-02,east
132750,2018-07-02,west
176700,2018-07-02,north
163200,2018-07-02,south
165300,2018-07-02,east
161700,2018-07-02,west
66000,2018-07-02,north
70125,2018-07-02,south
67000,2018-07-02,east
65125,2018-07-02,west
250997,2018-07-02,north
281436,2018-07-02,south
284929,2018-07-02,east
249999,2018-07-02,west
105072,2018-07-02,north
101490,2018-07-02,south
104276,2018-07-02,east
114624,2018-07-02,west
164400,2018-07-03,north
163800,2018-07-03,south
162300,2018-07-03,east
151500,2018-07-03,west
532467,2018-07-03,north
577422,2018-07-03,south
502497,2018-07-03,east
558441,2018-07-03,west
141750,2018-07-03,north
126750,2018-07-03,south
129500,2018-07-03,east
128500,2018-07-03,west
174300,2018-07-03,north
180000,2018-07-03,south
174000,2018-07-03,east
177900,2018-07-03,west
68500,2018-07-03,north
71250,2018-07-03,south
71625,2018-07-03,east
72750,2018-07-03,west
283931,2018-07-03,north
288921,2018-07-03,south
267464,2018-07-03,east
252494,2018-07-03,west
100694,2018-07-03,north
112435,2018-07-03,south
113828,2018-07-03,east
119400,2018-07-03,west
174300,2018-07-04,north
158700,2018-07-04,south
176400,2018-07-04,east
157200,2018-07-04,west
542457,2018-07-04,north
579420,2018-07-04,south
571428,2018-07-04,east
596403,2018-07-04,west
125500,2018-07-04,north
148250,2018-07-04,south
147250,2018-07-04,east
148250,2018-07-04,west
178200,2018-07-04,north
169500,2018-07-04,south
178800,2018-07-04,east
154200,2018-07-04,west
69375,2018-07-04,north
70625,2018-07-04,south
65500,2018-07-04,east
73750,2018-07-04,west
270458,2018-07-04,north
270957,2018-07-04,south
272953,2018-07-04,east
251496,2018-07-04,west
111639,2018-07-04,north
112435,2018-07-04,south
113231,2018-07-04,east
113828,2018-07-04,west
175200,2018-07-05,north
164700,2018-07-05,south
157500,2018-07-05,east
150000,2018-07-05,west
526473,2018-07-05,north
536463,2018-07-05,south
552447,2018-07-05,east
500499,2018-07-05,west
132500,2018-07-05,north
143750,2018-07-05,south
126000,2018-07-05,east
141000,2018-07-05,west
156600,2018-07-05,north
160500,2018-07-05,south
167100,2018-07-05,east
161700,2018-07-05,west
75000,2018-07-05,north
74125,2018-07-05,south
70125,2018-07-05,east
67000,2018-07-05,west
272953,2018-07-05,north
273452,2018-07-05,south
259480,2018-07-05,east
249500,2018-07-05,west
117012,2018-07-05,north
104475,2018-07-05,south
99699,2018-07-05,east
116614,2018-07-05,west
174300,2018-07-06,north
156600,2018-07-06,south
175800,2018-07-06,east
168900,2018-07-06,west
595404,2018-07-06,north
594405,2018-07-06,south
559440,2018-07-06,east
531468,2018-07-06,west
126250,2018-07-06,north
138750,2018-07-06,south
133750,2018-07-06,east
141500,2018-07-06,west
162300,2018-07-06,north
157500,2018-07-06,south
161700,2018-07-06,east
160200,2018-07-06,west
68375,2018-07-06,north
64000,2018-07-06,south
66500,2018-07-06,east
68000,2018-07-06,west
286426,2018-07-06,north
267963,2018-07-06,south
257484,2018-07-06,east
250997,2018-07-06,west
106664,2018-07-06,north
103281,2018-07-06,south
117012,2018-07-06,east
111042,2018-07-06,west
177600,2018-07-07,north
177000,2018-07-07,south
169500,2018-07-07,east
156600,2018-07-07,west
552447,2018-07-07,north
510489,2018-07-07,south
549450,2018-07-07,east
551448,2018-07-07,west
146500,2018-07-07,north
129500,2018-07-07,south
149250,2018-07-07,east
145250,2018-07-07,west
177300,2018-07-07,north
172200,2018-07-07,south
151200,2018-07-07,east
168900,2018-07-07,west
73250,2018-07-07,north
74250,2018-07-07,south
74750,2018-07-07,east
71625,2018-07-07,west
291915,2018-07-07,north
289420,2018-07-07,south
285927,2018-07-07,east
249500,2018-07-07,west
119400,2018-07-07,north
104475,2018-07-07,south
114226,2018-07-07,east
118206,2018-07-07,west
162300,2018-07-08,north
177600,2018-07-08,south
151500,2018-07-08,east
176100,2018-07-08,west
503496,2018-07-08,north
520479,2018-07-08,south
586413,2018-07-08,east
514485,2018-07-08,west
132250,2018-07-08,north
129250,2018-07-08,south
129500,2018-07-08,east
136500,2018-07-08,west
161400,2018-07-08,north
171000,2018-07-08,south
165900,2018-07-08,east
162300,2018-07-08,west
66875,2018-07-08,north
74625,2018-07-08,south
72875,2018-07-08,east
71125,2018-07-08,west
253492,2018-07-08,north
279939,2018-07-08,south
253492,2018-07-08,east
268961,2018-07-08,west
106664,2018-07-08,north
99500,2018-07-08,south
114823,2018-07-08,east
108057,2018-07-08,west
162300,2018-07-09,north
178800,2018-07-09,south
154200,2018-07-09,east
151500,2018-07-09,west
509490,2018-07-09,north
574425,2018-07-09,south
519480,2018-07-09,east
517482,2018-07-09,west
134750,2018-07-09,north
144000,2018-07-09,south
129250,2018-07-09,east
135750,2018-07-09,west
168000,2018-07-09,north
166200,2018-07-09,south
158400,2018-07-09,east
164400,2018-07-09,west
74000,2018-07-09,north
74250,2018-07-09,south
70625,2018-07-09,east
63000,2018-07-09,west
293911,2018-07-09,north
260478,2018-07-09,south
265967,2018-07-09,east
298901,2018-07-09,west
111838,2018-07-09,north
115022,2018-07-09,south
115420,2018-07-09,east
117211,2018-07-09,west
179400,2018-07-10,north
179400,2018-07-10,south
175500,2018-07-10,east
176100,2018-07-10,west
520479,2018-07-10,north
574425,2018-07-10,south
544455,2018-07-10,east
585414,2018-07-10,west
144750,2018-07-10,north
138500,2018-07-10,south
128000,2018-07-10,east
141500,2018-07-10,west
162300,2018-07-10,north
155400,2018-07-10,south
166800,2018-07-10,east
162300,2018-07-10,west
69125,2018-07-10,north
73500,2018-07-10,south
70875,2018-07-10,east
68875,2018-07-10,west
287424,2018-07-10,north
296905,2018-07-10,south
258981,2018-07-10,east
277943,2018-07-10,west
109052,2018-07-10,north
104674,2018-07-10,south
104077,2018-07-10,east
116614,2018-07-10,west
160500,2018-07-11,north
156900,2018-07-11,south
163800,2018-07-11,east
167700,2018-07-11,west
591408,2018-07-11,north
575424,2018-07-11,south
534465,2018-07-11,east
587412,2018-07-11,west
146500,2018-07-11,north
138500,2018-07-11,south
125500,2018-07-11,east
136750,2018-07-11,west
162000,2018-07-11,north
178200,2018-07-11,south
164400,2018-07-11,east
156000,2018-07-11,west
71500,2018-07-11,north
74500,2018-07-11,south
70625,2018-07-11,east
64875,2018-07-11,west
276945,2018-07-11,north
268462,2018-07-11,south
254989,2018-07-11,east
282933,2018-07-11,west
99898,2018-07-11,north
99898,2018-07-11,south
101092,2018-07-11,east
117609,2018-07-11,west
159300,2018-07-12,north
150000,2018-07-12,south
153900,2018-07-12,east
171900,2018-07-12,west
503496,2018-07-12,north
499500,2018-07-12,south
521478,2018-07-12,east
567432,2018-07-12,west
141500,2018-07-12,north
138500,2018-07-12,south
149000,2018-07-12,east
129750,2018-07-12,west
169800,2018-07-12,north
166200,2018-07-12,south
153300,2018-07-12,east
158400,2018-07-12,west
68250,2018-07-12,north
65125,2018-07-12,south
66625,2018-07-12,east
75000,2018-07-12,west
273951,2018-07-12,north
279939,2018-07-12,south
265967,2018-07-12,east
257983,2018-07-12,west
108057,2018-07-12,north
103480,2018-07-12,south
119201,2018-07-12,east
103679,2018-07-12,west
174900,2018-07-13,north
159600,2018-07-13,south
168000,2018-07-13,east
150900,2018-07-13,west
562437,2018-07-13,north
548451,2018-07-13,south
502497,2018-07-13,east
560439,2018-07-13,west
133250,2018-07-13,north
149500,2018-07-13,south
130000,2018-07-13,east
132500,2018-07-13,west
176400,2018-07-13,north
